기준_년분기_코드,상권_코드_명,서비스_업종_코드_명,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_건수~06_매출_건수,시간대_건수~11_매출_건수,시간대_건수~14_매출_건수,시간대_건수~17_매출_건수,시간대_건수~21_매출_건수,시간대_건수~24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수
2024-02-01,상왕십리역 3번,패스트푸드점,6706125.0,506,4720279.0,1985846.0,0.0,2664113.0,731670.0,574772.0,749724.0,1555946.0,429900.0,0.0,0.0,1411951.0,812344.0,4144052.0,337778,6003006.0,360409.0,0,0.0,2829372.0,2492236.0,385348.0,656459.0,362,144,0,114,72,80,96,72,72,0,0,48,136,274,48,482,16,0,0,24,426,16,32
2024-02-01,상왕십리역 3번,분식전문점,83700870.0,8519,75236193.0,8464677.0,12545826.0,13722392.0,15620984.0,17254995.0,16091996.0,8464677.0,0.0,0.0,13514990.0,35008138.0,12844329.0,22333413.0,0,28034034.0,48636521.0,314978,12641773.0,23841432.0,14304859.0,16172438.0,9395075.0,7695,824,1279,1589,1502,1707,1618,824,0,0,1347,3460,1435,2277,0,2645,5476,38,1513,2519,1522,1638,891
2024-02-01,상왕십리역 3번,호프-간이주점,101545293.0,1759,88855197.0,12690096.0,13186118.0,19287259.0,16292728.0,11966725.0,28122367.0,8783459.0,3906637.0,8932279.0,0.0,0.0,307940.0,17375340.0,74929734,46282556.0,17157124.0,0,3299349.0,16316660.0,12487627.0,20817285.0,10518758.0,1440,319,260,300,222,280,378,196,123,193,0,0,13,353,1200,975,417,0,97,333,257,414,293
2024-02-01,상왕십리역 3번,커피-음료,113975655.0,15151,84528132.0,29447523.0,13903431.0,17788250.0,18620952.0,16282770.0,17932729.0,16702577.0,12744946.0,0.0,11624527.0,39816612.0,34260294.0,25641253.0,2632969,41185370.0,61131003.0,580521,20428263.0,30949183.0,18817303.0,20612889.0,10928216.0,11192,3959,2002,2321,2309,2172,2388,2204,1755,0,2624,4791,4051,3401,284,6044,8450,96,3267,4667,2332,2814,1320
2024-02-01,청계천박물관,한식음식점,149935112.0,7239,149935112.0,0.0,32876713.0,33078586.0,27512618.0,32732516.0,23734679.0,0.0,0.0,0.0,7613554.0,91391494.0,20908435.0,30021629.0,0,96063446.0,19985581.0,0,3604903.0,30079308.0,30310022.0,35991348.0,16063446.0,7239,0,1644,1442,1442,1644,1067,0,0,0,317,4355,808,1759,0,5191,980,0,289,1701,1643,1760,778
2024-02-01,성동구보건소,한식음식점,564338322.0,7621,427660714.0,136677608.0,79256198.0,82395663.0,94640752.0,74660238.0,96707863.0,102621665.0,34055943.0,25652781.0,917292.0,42510030.0,3962812.0,241104642.0,250190765,333237409.0,150295215.0,1800788,85608059.0,180588739.0,88121604.0,80135735.0,47277698.0,5360,2261,981,940,1116,1089,1234,1385,876,675,64,539,92,2921,3330,4373,2812,48,1384,2505,1297,1107,838
2024-02-01,성동구보건소,치킨전문점,33842118.0,727,23569875.0,10272243.0,2134187.0,3723103.0,6449469.0,6666404.0,4596712.0,5206480.0,5065763.0,9263781.0,0.0,0.0,310747.0,11456600.0,12810990,18574468.0,12265716.0,0,3007798.0,4895733.0,6156311.0,10336739.0,6443605.0,510,217,64,101,105,123,117,111,106,188,0,0,6,217,316,399,270,0,70,135,111,217,135
2024-02-01,성동구보건소,호프-간이주점,249482062.0,3548,185137447.0,64344615.0,15074945.0,30950575.0,66498178.0,22971345.0,49642404.0,31765063.0,32579552.0,60824368.0,0.0,0.0,276098.0,91678308.0,96703288,183911283.0,54609691.0,0,29182656.0,51837536.0,59202156.0,69472131.0,28826496.0,2705,843,220,510,636,539,800,553,290,774,0,0,14,1159,1601,2354,1084,0,490,885,1057,676,330
2024-02-01,왕십리역 9번,한식음식점,665118881.0,19711,506572065.0,158546816.0,88879044.0,110098155.0,97680574.0,84171227.0,125743065.0,98734061.0,59812755.0,943214.0,14849820.0,267286015.0,55323143.0,257550103.0,69166586,322508833.0,187499390.0,2993985,24107607.0,80239944.0,106260772.0,120942129.0,175463785.0,15370,4341,3217,3049,3030,2846,3228,2523,1818,79,632,10351,1950,5959,740,11768,5766,166,1038,2673,3568,4771,5320
2024-02-01,왕십리역 9번,분식전문점,22439286.0,1679,22439286.0,0.0,4790179.0,4343750.0,3321429.0,6535715.0,3448213.0,0.0,0.0,0.0,58036.0,14794643.0,6816964.0,769643.0,0,10147321.0,6233929.0,71428,446429.0,3153571.0,3285714.0,3272322.0,6151786.0,1679,0,428,367,312,268,304,0,0,0,9,1107,447,116,0,866,598,18,54,321,286,358,429
2024-02-01,왕십리역 9번,커피-음료,284880816.0,50337,193178071.0,91702745.0,36861010.0,37440585.0,37543817.0,37451606.0,43881053.0,51321703.0,40381042.0,0.0,43334656.0,85411362.0,78460902.0,66572216.0,11101680,126602662.0,142099994.0,9457285,48296706.0,64780493.0,56026530.0,53888265.0,36253379.0,34540,15797,6659,6762,6697,6678,7744,8562,7235,0,9820,13862,13744,11370,1541,22790,26350,2348,9742,11397,10467,9879,5306
2024-02-01,서울숲카페거리,커피-음료,25189107.0,2037,13320106.0,11869001.0,1457055.0,1133980.0,4481012.0,4053371.0,2194688.0,6086206.0,5782795.0,0.0,74425.0,9091244.0,12416627.0,3346324.0,260487,7193348.0,13542159.0,605303,8254634.0,7134120.0,1942007.0,1827881.0,971565.0,959,1078,137,121,227,252,222,569,509,0,7,519,1140,341,30,718,1278,53,850,671,190,166,68
2024-02-01,한양대역 4번,한식음식점,248747135.0,5971,222693939.0,26053196.0,40081368.0,68681134.0,37413257.0,38776288.0,37741892.0,19898099.0,6155097.0,0.0,382837.0,100497506.0,17153038.0,94297069.0,36416685,82025779.0,45260870.0,3910245,45982380.0,26568236.0,14739033.0,25954071.0,10132685.0,5002,969,1196,1088,940,898,880,714,255,0,36,2956,520,2318,141,3156,1762,150,1919,843,499,1128,377
2024-02-01,한양대역 4번,커피-음료,327310563.0,47624,226332229.0,100978334.0,47580607.0,50775557.0,43912556.0,48440665.0,35622844.0,49361104.0,51617230.0,33169635.0,39418600.0,61099164.0,65599199.0,74673007.0,53350958,175536347.0,149943540.0,20829827,159780999.0,31501275.0,80700927.0,27567366.0,5099493.0,33741,13883,6937,7408,6953,6826,5617,6289,7594,4883,5500,7406,8807,12145,8883,23239,24207,3206,26621,4488,7905,4526,697
2024-02-01,마장역 2번,한식음식점,2965114461.0,39154,1805667566.0,1159446895.0,314730941.0,336105366.0,405262012.0,308364785.0,441204462.0,643731062.0,515715833.0,148280985.0,50945196.0,684460310.0,376910828.0,1321294527.0,383222615,1413207989.0,879518593.0,1252671,127968025.0,390757387.0,482283014.0,646456733.0,644008749.0,27224,11930,4510,5774,5620,5353,5967,6342,5588,1700,1006,13642,4782,14075,3949,21203,11981,7,2400,6193,6377,9020,9185
2024-02-01,마장역 2번,분식전문점,163410072.0,12950,142531049.0,20879023.0,25987095.0,36945949.0,29946960.0,16977554.0,32673491.0,20664717.0,214306.0,0.0,14630509.0,103270232.0,14177784.0,31331547.0,0,64225909.0,38709083.0,397129,6396964.0,36926464.0,24473363.0,24218687.0,10522387.0,11979,971,2524,2073,2835,1800,2747,953,18,0,1479,7056,1603,2812,0,6524,4559,52,776,3666,2532,3172,886
2024-02-01,마장역 2번,호프-간이주점,193706644.0,5074,129225725.0,64480919.0,32545693.0,22197329.0,25991715.0,22803091.0,25687897.0,39491642.0,24989277.0,16651843.0,0.0,8549501.0,0.0,73567430.0,94937870,123979014.0,48270564.0,0,10192226.0,33967850.0,59388076.0,35798099.0,32903326.0,3520,1554,738,712,744,747,579,923,631,438,0,413,0,1935,2288,3291,1238,0,345,858,1510,958,859
2024-02-01,마장역 2번,커피-음료,184447107.0,24496,125823378.0,58623729.0,24200200.0,23304320.0,24275447.0,28129850.0,25913561.0,32278687.0,26345042.0,0.0,17555125.0,48436212.0,56209445.0,57145490.0,5100835,81961353.0,89597488.0,693656,32795537.0,39636765.0,29297786.0,35173017.0,33962083.0,17512,6984,3316,3337,3460,3709,3690,3858,3126,0,2438,6688,7652,7065,653,10509,12933,177,5470,6361,3454,4520,3458
2024-02-01,마장역 3번,한식음식점,1930480997.0,91877,1329897518.0,600583479.0,227033997.0,205521067.0,310896217.0,299403017.0,287043220.0,332138058.0,268445421.0,88450301.0,161104827.0,483647279.0,207022181.0,626861012.0,363395397,1311820239.0,317340740.0,1730990,107981268.0,306820904.0,264205550.0,289290155.0,659132106.0,68158,23719,11990,13872,13613,14070,14613,12151,11568,6814,10604,28758,12039,25798,7864,75933,10662,106,2406,5510,7292,16174,55111
2024-02-01,마장역 3번,반찬가게,75188444.0,3280,46172770.0,29015674.0,6812376.0,16274009.0,14507838.0,4541584.0,4036963.0,14760147.0,14255527.0,0.0,1892327.0,23212540.0,11353960.0,28763364.0,9966253,55255937.0,16147854.0,0,5803135.0,9966253.0,14886303.0,6433911.0,34314189.0,2272,1008,378,884,632,252,126,504,504,0,126,883,252,1515,504,2271,883,0,378,757,504,378,1136
2024-02-01,뚝섬역교차로,한식음식점,506632065.0,23947,432822670.0,73809395.0,85944125.0,96104331.0,78631899.0,84120405.0,88021910.0,42009445.0,31799950.0,293530.0,5238667.0,259312921.0,26194989.0,179686700.0,35905258,231785825.0,120228184.0,1221544,111759924.0,119379321.0,46207021.0,46678603.0,26767598.0,22578,1369,4867,4735,3782,4886,4308,744,625,18,271,17062,709,5522,365,15437,5194,124,7885,7205,2155,2402,858
2024-02-01,뚝섬역교차로,커피-음료,617427120.0,34440,469739632.0,147687488.0,66243283.0,116099462.0,60686213.0,104230402.0,122480272.0,93339935.0,54347553.0,17068134.0,37319363.0,224920603.0,102164028.0,118812261.0,117142731,268622065.0,250647447.0,1142830,120253406.0,161645682.0,103220662.0,113746658.0,19260272.0,28181,6259,4260,5588,5532,6031,6770,3761,2498,186,5435,15104,7066,5213,1436,15791,14287,162,7522,10627,7041,2046,2679
2024-02-01,사근동살곶이상점가,한식음식점,967557774.0,54383,804867609.0,162690165.0,151743056.0,180944903.0,148125821.0,159453914.0,164599915.0,95205349.0,67484816.0,12618299.0,52768598.0,485415845.0,91540911.0,285349083.0,39865038,514497877.0,282354215.0,28346937,307748921.0,113770736.0,98591187.0,165566031.0,82828282.0,43962,10421,8883,9893,8165,8595,8426,5489,4932,493,3215,26514,6760,15870,1531,30219,20697,2909,23988,6265,5015,9019,3717
2024-02-01,사근동살곶이상점가,양식음식점,75013560.0,3463,63128613.0,11884947.0,15088362.0,12960776.0,10828329.0,9268814.0,14982332.0,6871056.0,5013891.0,0.0,117212.0,41422348.0,7321914.0,24586006.0,1566080,27888395.0,33068376.0,1676971,31951449.0,10288468.0,4886951.0,9762713.0,2390219.0,2821,642,657,579,500,467,618,276,366,0,10,1931,345,1162,15,1420,1813,131,1863,487,217,462,74
2024-02-01,사근동살곶이상점가,패스트푸드점,22438596.0,2001,18724987.0,3713609.0,2989028.0,3345115.0,4954073.0,3849165.0,3587606.0,729975.0,2983634.0,0.0,503615.0,6665924.0,2972966.0,11435107.0,860984,5843149.0,14229512.0,1162011,10272658.0,2483710.0,1297164.0,2921226.0,1935891.0,1689,312,298,382,360,325,324,45,267,0,64,656,322,917,42,448,1518,131,1208,195,84,240,105
2024-02-01,사근동살곶이상점가,분식전문점,83332501.0,8054,70030261.0,13302240.0,13719766.0,14530494.0,12831023.0,15128399.0,13820579.0,7496222.0,5806018.0,0.0,1875214.0,38420066.0,12376025.0,29551130.0,1110066,32525346.0,46571990.0,5466115,42860422.0,12097101.0,6036788.0,8897889.0,3739023.0,6969,1085,1407,1464,1284,1454,1360,622,463,0,255,3854,1205,2663,77,2932,4864,502,4261,1200,668,747,416
2024-02-01,사근동살곶이상점가,호프-간이주점,8447931.0,157,7057870.0,1390061.0,713648.0,1878237.0,2540171.0,529547.0,1396267.0,1199755.0,190306.0,2250575.0,0.0,0.0,0.0,1485214.0,4712142,4135018.0,2943538.0,0,1332142.0,144798.0,2229889.0,2709792.0,661933.0,133,24,12,29,47,8,37,20,4,42,0,0,0,38,77,91,46,0,28,4,28,53,20
2024-02-01,사근동살곶이상점가,커피-음료,361143062.0,42944,303475642.0,57667420.0,54402042.0,58129359.0,74829831.0,68060322.0,48054088.0,28421618.0,29245802.0,0.0,57106436.0,177740186.0,67533660.0,54653555.0,4109225,105522046.0,152049674.0,8859483,130118347.0,41556548.0,22939459.0,39007683.0,15090205.0,33238,9706,6188,7235,6174,7329,6312,4922,4784,0,6278,18776,9339,7856,695,17552,24118,1450,22917,6621,3163,5612,1912
2024-02-01,서울숲역 1번,한식음식점,95832357.0,3435,75771345.0,20061012.0,17457293.0,15821828.0,12586876.0,17169462.0,12735886.0,11933503.0,8127509.0,0.0,0.0,44773868.0,8113649.0,29881108.0,13063732,26124264.0,45766316.0,317004,19896124.0,26672498.0,10210134.0,13255886.0,1538934.0,2872,563,601,567,466,706,532,325,238,0,0,2116,363,730,226,958,1996,14,906,1230,421,325,58
2024-02-01,서울숲역 1번,커피-음료,129000000.0,11511,81847851.0,47152149.0,16013467.0,15139226.0,15304408.0,17966204.0,17424546.0,23078635.0,24073514.0,0.0,2850912.0,42571648.0,41261452.0,36732624.0,5583364,34195458.0,79653001.0,971849,41560614.0,34535941.0,22367463.0,11283509.0,3129083.0,8081,3430,1449,1478,1589,1823,1742,2025,1405,0,517,3577,3720,3129,568,3465,6975,100,4133,3398,1439,1072,299
2024-02-01,성수1가1동주민센터,한식음식점,256004084.0,7053,223868966.0,32135118.0,43520519.0,45115270.0,35530112.0,51290678.0,48412387.0,22552150.0,9582968.0,0.0,3305530.0,90319183.0,10168655.0,120307905.0,31902811,89777093.0,59290912.0,926880,20849560.0,51318672.0,16867463.0,33193922.0,25911508.0,6630,423,1481,1255,1154,1331,1409,313,110,0,50,4310,443,1858,392,3269,1741,76,616,1858,622,840,997
2024-02-01,성수1가1동주민센터,분식전문점,181373240.0,16922,161574470.0,19798770.0,32539389.0,34210104.0,38069255.0,27501245.0,29254477.0,19798770.0,0.0,0.0,13564673.0,102963779.0,16339779.0,48505009.0,0,78949787.0,66031697.0,243033,19851898.0,38872961.0,31111707.0,34882687.0,20019196.0,15192,1730,2882,3346,3152,2759,3053,1730,0,0,1040,9598,1717,4567,0,8433,6557,34,1933,3944,3164,3673,2238
2024-02-01,성수1가1동주민센터,커피-음료,159475273.0,21419,155693640.0,3781633.0,29370195.0,31820475.0,25213995.0,31023138.0,38265837.0,3781633.0,0.0,0.0,44476613.0,72424640.0,38292171.0,4281849.0,0,50819663.0,70801234.0,0,31440208.0,48404424.0,25662883.0,10175170.0,5938211.0,20891,528,4044,4437,3628,4324,4458,528,0,0,7247,9330,4386,456,0,7775,10481,0,5070,7650,3037,1430,1067
2024-02-01,성원중학교,한식음식점,2648425567.0,93913,2072761640.0,575663927.0,429678431.0,381598571.0,332154081.0,456104001.0,473226556.0,330312520.0,245351407.0,19607547.0,159467558.0,1022294736.0,316607109.0,852247756.0,278200861,1157961554.0,670551328.0,2167212,199067022.0,477295973.0,292118092.0,474050443.0,383814139.0,72065,21848,13254,15208,11978,16825,14800,12615,9233,177,4462,46032,14542,24307,4393,53805,30521,120,10708,19495,15484,22250,16252
2024-02-01,성원중학교,양식음식점,110912574.0,786,81809482.0,29103092.0,666432.0,11135761.0,9014637.0,37310061.0,23682591.0,19562432.0,9540660.0,0.0,0.0,4987658.0,8330139.0,40444304.0,57150473,43503646.0,50287154.0,0,16043753.0,41748981.0,25809765.0,4114490.0,6073811.0,592,194,52,108,93,182,157,114,80,0,0,233,97,278,178,225,482,0,194,291,130,35,57
2024-02-01,성원중학교,제과점,122084485.0,10525,87577803.0,34506682.0,15615284.0,13461863.0,19715351.0,16391912.0,22393393.0,20711444.0,13795238.0,0.0,22735126.0,19086823.0,22276346.0,43805624.0,14180566,56057798.0,60279603.0,307546,6908764.0,25627401.0,24932323.0,35235148.0,23326218.0,7420,3105,1524,1374,1612,1194,1716,1657,1448,0,2299,1672,2090,3569,895,4453,5804,45,847,2420,2323,2565,2058
2024-02-01,성원중학교,패스트푸드점,155178278.0,7129,109557628.0,45620650.0,25091860.0,13027387.0,25496779.0,26402982.0,19538620.0,25737942.0,19882708.0,0.0,1852427.0,32112539.0,24346486.0,82515165.0,14351661,60802887.0,57727518.0,400625,23401467.0,22381702.0,20587788.0,28704392.0,23054432.0,4727,2402,1082,676,1055,1025,889,1288,1114,0,141,1098,1392,3666,832,3685,2941,25,1333,1457,1093,1384,1334
2024-02-01,성원중학교,치킨전문점,71623238.0,3614,45808287.0,25814951.0,4450036.0,7394541.0,11057867.0,11463615.0,11442228.0,15990414.0,9824537.0,2048799.0,0.0,2800615.0,7380369.0,42582870.0,16810585,34783625.0,28953319.0,819198,10054072.0,14432085.0,10664088.0,15957679.0,11809816.0,2185,1429,274,370,529,436,576,807,622,156,0,113,380,1995,970,1985,1416,47,483,851,569,817,637
2024-02-01,성원중학교,분식전문점,226921659.0,10526,166866900.0,60054759.0,29269428.0,35147425.0,31957909.0,36060396.0,34431742.0,30156173.0,29898586.0,0.0,2401075.0,45556866.0,35711585.0,115982940.0,27269193,113843559.0,91465768.0,151647,17020039.0,46303394.0,36307467.0,42593895.0,62932885.0,8116,2410,1412,1710,1721,1642,1631,1384,1026,0,247,3134,2009,4374,762,5008,4910,29,1022,2624,1869,1858,2514
2024-02-01,성원중학교,호프-간이주점,65025357.0,1401,46968882.0,18056475.0,9835022.0,7554929.0,10608764.0,8609876.0,10360291.0,12159529.0,5896946.0,8037756.0,0.0,0.0,3645961.0,19577046.0,33764594,41708406.0,19070044.0,0,2262500.0,6796813.0,4364297.0,25528775.0,21826066.0,985,416,255,157,197,177,199,274,142,153,0,0,63,470,715,913,432,0,45,167,135,580,419
2024-02-01,성원중학교,커피-음료,84501164.0,8499,64956025.0,19545139.0,11659948.0,12490647.0,11527432.0,15364161.0,13913837.0,11913825.0,7631314.0,0.0,5136362.0,20533081.0,32376678.0,22659802.0,3795241,30393041.0,37819038.0,38392,10421705.0,16640923.0,8958404.0,18307981.0,13844675.0,6327,2172,1348,1217,1179,1300,1283,1262,910,0,1045,2216,2679,2114,445,4016,3781,5,1250,1787,936,1991,1827
2024-02-01,성원어린이공원,한식음식점,779643450.0,29513,750595099.0,29048351.0,146059230.0,167730975.0,143184263.0,150927473.0,142693158.0,18916340.0,10132011.0,706813.0,8457871.0,475659261.0,26469846.0,189271683.0,79077976,288558963.0,134467377.0,126593,66360373.0,131368374.0,91714516.0,68676105.0,64780380.0,28458,1055,6268,6030,5363,5376,5421,782,273,11,94,23449,1369,3651,939,14691,6418,11,4234,7937,4116,2918,1897
2024-02-01,성원어린이공원,호프-간이주점,168000000.0,3458,133284123.0,34715877.0,27165929.0,23018619.0,29248415.0,22937369.0,30913791.0,18219129.0,16496748.0,10783584.0,0.0,0.0,2732297.0,84480642.0,70003477,93080238.0,44906886.0,0,16429281.0,36742153.0,28215285.0,36960392.0,19640015.0,2656,802,473,481,570,437,695,430,372,173,0,0,66,1722,1497,2052,976,0,388,760,562,827,489
2024-02-01,성원어린이공원,커피-음료,24000000.0,2954,21568410.0,2431590.0,4217104.0,4347136.0,4649469.0,4030770.0,4323931.0,1652561.0,779029.0,0.0,5993682.0,10853004.0,5567238.0,1586076.0,0,8491695.0,9641310.0,39760,3877339.0,7360372.0,4257060.0,1630929.0,967543.0,2676,278,550,550,495,528,553,185,93,0,843,1235,652,224,0,1024,1455,7,693,1014,424,225,117
2024-02-01,답십리역 6번,한식음식점,244935696.0,3714,217780219.0,27155477.0,46766657.0,61398993.0,27126806.0,37438016.0,45049747.0,27155477.0,0.0,514807.0,69242748.0,61225556.0,25751359.0,77580855.0,10620371,71831923.0,51338057.0,0,6605229.0,20214960.0,14573820.0,44775877.0,37000093.0,3297,417,681,676,628,701,611,417,0,62,309,2467,88,729,59,2022,1110,0,169,584,617,773,987
2024-02-01,성수동카페거리,한식음식점,6224114722.0,211150,4544552023.0,1679562699.0,775596181.0,935635405.0,891599405.0,880244817.0,1061476215.0,938222166.0,741340533.0,175188527.0,71547184.0,2253365946.0,571493789.0,2148148907.0,1004370369,2393328023.0,2690620926.0,54218360,1735752662.0,1696464809.0,793150686.0,572651048.0,231711392.0,164277,46873,30496,34097,31380,32357,35947,25627,21246,3491,3029,111467,22302,53317,17544,87971,91504,1909,56502,58842,31386,21428,9418
2024-02-01,성수동카페거리,중식음식점,193225970.0,8495,141942501.0,51283469.0,25041429.0,37814986.0,25347363.0,26198163.0,27540560.0,34013760.0,17269709.0,0.0,0.0,94657421.0,24095240.0,71045300.0,3428009,86639693.0,36957248.0,380228,19462906.0,35541959.0,36588094.0,21163104.0,10460650.0,6576,1919,1205,1565,1318,1149,1339,1030,889,0,0,4850,1318,2208,119,4374,1977,14,1403,2348,1585,658,343
2024-02-01,성수동카페거리,양식음식점,379894966.0,10796,240060453.0,139834513.0,37288055.0,38411596.0,59023896.0,50619894.0,54717012.0,72036199.0,67798314.0,5834379.0,2526381.0,97820406.0,76600106.0,135255358.0,61858336,134991390.0,203985637.0,4496497,150094087.0,106927182.0,45220833.0,21485752.0,10752678.0,7081,3715,1133,1365,1355,1562,1666,2024,1691,102,204,3356,2661,3305,1168,3301,6659,122,4449,3610,901,682,192
2024-02-01,성수동카페거리,제과점,115863138.0,12721,89956481.0,25906657.0,16463019.0,18953206.0,15784277.0,18851818.0,19904161.0,15563815.0,10342842.0,0.0,19570824.0,30907186.0,22017707.0,39174838.0,4192583,43305658.0,43839751.0,351723,15797386.0,27269232.0,19776955.0,14591626.0,9358487.0,9807,2914,1820,1952,1943,2046,2046,1622,1292,0,2782,3564,2490,3471,414,5054,5913,56,2499,3583,2358,1385,1084
2024-02-01,성수동카페거리,패스트푸드점,174362108.0,4918,109600933.0,64761175.0,6872407.0,20140454.0,25438922.0,27079819.0,30069331.0,37064052.0,27697123.0,12442690.0,0.0,58934707.0,18121376.0,53818609.0,31044726,70492715.0,80439259.0,2797489,54389635.0,46997298.0,26805416.0,15599231.0,4342905.0,3014,1904,163,606,684,694,867,1071,833,233,0,1695,582,1633,775,1967,2502,91,1671,1393,685,522,107
2024-02-01,성수동카페거리,분식전문점,586975296.0,48713,401779600.0,185195696.0,79257620.0,70320014.0,72937728.0,81971983.0,97292255.0,104743955.0,80451741.0,11942803.0,11339115.0,209961952.0,96581224.0,183734790.0,73415412,235315295.0,263843492.0,9337990,164979919.0,159661146.0,85235190.0,58214734.0,21729805.0,33137,15576,6744,5917,5889,6859,7728,8683,6893,147,711,17015,10984,16738,3118,18108,26544,1281,15744,12820,7606,5395,1807
2024-02-01,성수동카페거리,호프-간이주점,701345931.0,26847,476398710.0,224947221.0,73231063.0,89991410.0,93506062.0,104761777.0,114908398.0,139385622.0,85561599.0,77052962.0,19516334.0,73725557.0,88794317.0,150237947.0,292018814,267849349.0,339931297.0,2639819,180015504.0,219496751.0,98572867.0,73280691.0,33775014.0,18366,8481,3088,3337,3597,3884,4460,4794,3687,914,1777,6152,7189,6623,4192,7719,17049,155,6833,8332,4586,3301,1559
